id,title,ingredients,instructions,sections_json,cookTimeMinutes,notes,tags,category,image,rating,sourceFile,sourceRow,importedAt,raw_payload_json
"cp--bourbon-chicken-6dfb2c16","CP: Bourbon Chicken","4 ½ pounds boneless skinless chicken thighs trim well\n½ cup ketchup\n3 Tbsp. rice wine vinegar\n¼ cup soy sauce\n½ tsp. sesame oil\n1 cup apple juice replace with bourbon if ya want\n1 Tbsp. freshly grated ginger\n1 cup brown sugar packed\n2-3 cloves garlic minced\n1 Tbsp. chili powder\n½ tsp. salt\n1 tsp. black pepper\n4 Tbsp. cornstarch\n⅓ cup water","Add the chicken thighs to the slow cooker.\nIn a medium sized bowl, whisk together the ketchup, vinegar, soy sauce, sesame oil, apple juice, ginger, brown sugar, garlic, chili powder, salt and pepper.\nPour the mixture over the chicken thighs and mix.\nCook on low for 6 hours or on high for 3-4 hours.\nWhen the chicken is cooked through, remove it from the sauce and chop into bite size pieces, set aside.\nIn a small bowl, whisk together the cornstarch and water. Whisk into the sauce in the slow cooker, add the cut chicken back in and cook on high until the sauce thickens, about 20-30 minutes. Serve over jasmine rice and garnish with green onions and sesame seeds if desired.","","","","","Other","","","remaining_recipe_sections (1).csv","10","2025-09-15T01:38:27.388Z","{""title"":""CP: Bourbon Chicken"",""category"":""Meals - Crockpot"",""tags"":"""",""cookTime"":"""",""ingredients"":""4 ½ pounds boneless skinless chicken thighs trim well\n½ cup ketchup\n3 Tbsp. rice wine vinegar\n¼ cup soy sauce\n½ tsp. sesame oil\n1 cup apple juice replace with bourbon if ya want\n1 Tbsp. freshly grated ginger\n1 cup brown sugar packed\n2-3 cloves garlic minced\n1 Tbsp. chili powder\n½ tsp. salt\n1 tsp. black pepper\n4 Tbsp. cornstarch\n⅓ cup water"",""instructions"":""Add the chicken thighs to the slow cooker.\nIn a medium sized bowl, whisk together the ketchup, vinegar, soy sauce, sesame oil, apple juice, ginger, brown sugar, garlic, chili powder, salt and pepper.\nPour the mixture over the chicken thighs and mix.\nCook on low for 6 hours or on high for 3-4 hours.\nWhen the chicken is cooked through, remove it from the sauce and chop into bite size pieces, set aside.\nIn a small bowl, whisk together the cornstarch and water. Whisk into the sauce in the slow cooker, add the cut chicken back in and cook on high until the sauce thickens, about 20-30 minutes. Serve over jasmine rice and garnish with green onions and sesame seeds if desired."",""notes"":"""",""rating"":""""}"
"cp--brown-sugar-bbq-chicken-51ae4255","CP: Brown Sugar BBQ Chicken","2 lb. boneless skinless chicken breasts\n1 c. barbecue sauce, plus more for serving\n1/2 c. packed light or brown sugar\n1/4 c. bourbon\n1/4 c. Italian dressing\n2 tsp. garlic powder\n1 tsp. paprika\nKosher salt\nFreshly ground black pepper\n6 potato buns\nColeslaw, for serving","In a slow-cooker, combine chicken breasts, barbecue sauce, brown sugar, bourbon, Italian dressing, garlic powder and paprika. Season with salt and pepper.\nToss until well coated, then cover and cook on high for 4 hours or on low for 6 hours.\nShred chicken and serve on buns with a drizzle of barbecue sauce and a spoonful of coleslaw","","","","","Other","","","remaining_recipe_sections (1).csv","11","2025-09-15T01:38:27.388Z","{""title"":""CP: Brown Sugar BBQ Chicken"",""category"":""Meals - Crockpot"",""tags"":"""",""cookTime"":"""",""ingredients"":""2 lb. boneless skinless chicken breasts\n1 c. barbecue sauce, plus more for serving\n1/2 c. packed light or brown sugar\n1/4 c. bourbon\n1/4 c. Italian dressing\n2 tsp. garlic powder\n1 tsp. paprika\nKosher salt\nFreshly ground black pepper\n6 potato buns\nColeslaw, for serving"",""instructions"":""In a slow-cooker, combine chicken breasts, barbecue sauce, brown sugar, bourbon, Italian dressing, garlic powder and paprika. Season with salt and pepper.\nToss until well coated, then cover and cook on high for 4 hours or on low for 6 hours.\nShred chicken and serve on buns with a drizzle of barbecue sauce and a spoonful of coleslaw"",""notes"":"""",""rating"":""""}"
"cp--chicken-cordon-bleu-casserole-9fe64401","CP: Chicken Cordon Bleu Casserole","10.5 oz can cream of chicken soup\n¼ cup milk\n½ tsp. oregano\n½ tsp. pepper\n½ tsp. garlic powder\n2 lbs. boneless skinless chicken breasts\n½ pound ham slices this doesn’t need to exact, just enough slices to cover the chicken\n6 oz. pkg. sliced Swiss cheese\n6 oz. pkg. cornbread Stove-Top® stuffing\n⅓ cup butter melted","In a small bowl, whisk together the cream of chicken soup, milk, oregano, pepper and garlic powder until smooth. Set aside.\nAdd the chicken breasts in an even layer in the slow cooker.\nAdd the ham over the chicken in an even layer.\nNext the swiss cheese in an even layer.\nPour over the soup mixture and use a spatula to spread it out evenly.\nSprinkle over the cornbread stuffing mix.\nPour over the butter evenly over the stuffing.\nCover and cook on LOW for 5 hours without opening the lid during the cooking time.\nServe and enjoy!","","","","","Other","","","remaining_recipe_sections (1).csv","12","2025-09-15T01:38:27.388Z","{""title"":""CP: Chicken Cordon Bleu Casserole"",""category"":""Meals - Crockpot"",""tags"":"""",""cookTime"":"""",""ingredients"":""10.5 oz can cream of chicken soup\n¼ cup milk\n½ tsp. oregano\n½ tsp. pepper\n½ tsp. garlic powder\n2 lbs. boneless skinless chicken breasts\n½ pound ham slices this doesn’t need to exact, just enough slices to cover the chicken\n6 oz. pkg. sliced Swiss cheese\n6 oz. pkg. cornbread Stove-Top® stuffing\n⅓ cup butter melted"",""instructions"":""In a small bowl, whisk together the cream of chicken soup, milk, oregano, pepper and garlic powder until smooth. Set aside.\nAdd the chicken breasts in an even layer in the slow cooker.\nAdd the ham over the chicken in an even layer.\nNext the swiss cheese in an even layer.\nPour over the soup mixture and use a spatula to spread it out evenly.\nSprinkle over the cornbread stuffing mix.\nPour over the butter evenly over the stuffing.\nCover and cook on LOW for 5 hours without opening the lid during the cooking time.\nServe and enjoy!"",""notes"":"""",""rating"":""""}"
"cp--chicken-enchiladas-a15f78f7","CP: Chicken Enchiladas","1 ½ lb Chicken Breasts\n1 tsp Cumin\n1 tsp Chili Powder\n1 tsp Oregano\n1 tsp Red Pepper Flakes\n1 Yellow Onion , sliced\n4 cloves Garlic , diced\n15 oz Canned Black Beans , drained\n15.25 oz Canned Sweet Corn , drained\n20 oz Red Enchilada Sauce (2 cans)\n1 Lime , juiced\n10 Corn Tortillas\n1 cup Mexican Cheese Blend , shredded\nOptional Toppings\nAvocado\n¼ cup Sliced Olives\nCilantro\nRed Onions\nSour Cream","Season chicken breasts with salt and pepper and place on the bottom of the slow cooker. Then add cumin, oregano, chili powder, and red pepper flakes on top of the chicken along with sliced onions, diced garlic, corn, and black beans. Pour one 10 oz can of enchilada sauce on top of everything. Cover with the lid and cook on low heat for 6-8 hours or on high heat for 3-4 hours, until chicken is tender and cooked through.\nShred the chicken and squeeze in lime juice and stir together.\nScoop out about ⅓ cup of the chicken mixture into a tortilla. Roll it tightly and place into a casserole dish. Repeat until all of the mixture is used. (try to make one even layer) Pour remaining can of enchiladas sauce on top and sprinkle with cheese.\nBroil in the oven until the cheese is melted, about 2-3 minutes (Watch closely so that it doesn't burn). Optional: Top with avocado, olives, cilantro, red onion, and sour cream.","","","","","Other","","","remaining_recipe_sections (1).csv","13","2025-09-15T01:38:27.388Z","{""title"":""CP: Chicken Enchiladas"",""category"":""Meals - Crockpot"",""tags"":"""",""cookTime"":"""",""ingredients"":""1 ½ lb Chicken Breasts\n1 tsp Cumin\n1 tsp Chili Powder\n1 tsp Oregano\n1 tsp Red Pepper Flakes\n1 Yellow Onion , sliced\n4 cloves Garlic , diced\n15 oz Canned Black Beans , drained\n15.25 oz Canned Sweet Corn , drained\n20 oz Red Enchilada Sauce (2 cans)\n1 Lime , juiced\n10 Corn Tortillas\n1 cup Mexican Cheese Blend , shredded\nOptional Toppings\nAvocado\n¼ cup Sliced Olives\nCilantro\nRed Onions\nSour Cream"",""instructions"":""Season chicken breasts with salt and pepper and place on the bottom of the slow cooker. Then add cumin, oregano, chili powder, and red pepper flakes on top of the chicken along with sliced onions, diced garlic, corn, and black beans. Pour one 10 oz can of enchilada sauce on top of everything. Cover with the lid and cook on low heat for 6-8 hours or on high heat for 3-4 hours, until chicken is tender and cooked through.\nShred the chicken and squeeze in lime juice and stir together.\nScoop out about ⅓ cup of the chicken mixture into a tortilla. Roll it tightly and place into a casserole dish. Repeat until all of the mixture is used. (try to make one even layer) Pour remaining can of enchiladas sauce on top and sprinkle with cheese.\nBroil in the oven until the cheese is melted, about 2-3 minutes (Watch closely so that it doesn't burn). Optional: Top with avocado, olives, cilantro, red onion, and sour cream."",""notes"":"""",""rating"":""""}"
"cp--chicken-piccata-a5e621ea","CP: Chicken Piccata","4 chicken cutlets about 1 ½ pounds chicken which is thinly sliced.\n1/2 cup all purpose flour\n1/2 tsp. salt\n1/2 tsp. black pepper\n1/2 cup butter plus 2 Tbsp. of butter separate\n1/2 cup lemon juice\n1/2 cup chicken stock\n1 Tbsp. dijon mustard\n2 garlic cloves minced\n3 Tbsp. capers drained\n2 Tbsp. cornstarch\n2 Tbsp. water","In a small bowl, combine the salt, pepper, and flour. Dredge the chicken cutlets in the flour mixture. In a nonstick skillet, melt the 2 tablespoons of butter over and pan fry the chicken cutlets over medium high heat until browned on each side, about 2 minutes per side. The chicken doesn't have to be cooked all the way, just browned.\nTo the slow cooker, add the browned chicken, ½ cup butter, lemon juice, chicken stock, dijon mustard, minced garlic, and capers. Cover and cook on high for 3 hours.\nRemove the chicken from the slow cooker, mix together the cornstarch and water and stir it into the cooking liquid. Replace the chicken, cover and cook for another hour or until the sauce has thickened slightly.\nServe with pasta, rice, or even mashed potatoes, garnish with lemon slices and parsley.","","","","","Other","","","remaining_recipe_sections (1).csv","14","2025-09-15T01:38:27.388Z","{""title"":""CP: Chicken Piccata"",""category"":""Meals - Crockpot"",""tags"":"""",""cookTime"":"""",""ingredients"":""4 chicken cutlets about 1 ½ pounds chicken which is thinly sliced.\n1/2 cup all purpose flour\n1/2 tsp. salt\n1/2 tsp. black pepper\n1/2 cup butter plus 2 Tbsp. of butter separate\n1/2 cup lemon juice\n1/2 cup chicken stock\n1 Tbsp. dijon mustard\n2 garlic cloves minced\n3 Tbsp. capers drained\n2 Tbsp. cornstarch\n2 Tbsp. water"",""instructions"":""In a small bowl, combine the salt, pepper, and flour. Dredge the chicken cutlets in the flour mixture. In a nonstick skillet, melt the 2 tablespoons of butter over and pan fry the chicken cutlets over medium high heat until browned on each side, about 2 minutes per side. The chicken doesn't have to be cooked all the way, just browned.\nTo the slow cooker, add the browned chicken, ½ cup butter, lemon juice, chicken stock, dijon mustard, minced garlic, and capers. Cover and cook on high for 3 hours.\nRemove the chicken from the slow cooker, mix together the cornstarch and water and stir it into the cooking liquid. Replace the chicken, cover and cook for another hour or until the sauce has thickened slightly.\nServe with pasta, rice, or even mashed potatoes, garnish with lemon slices and parsley."",""notes"":"""",""rating"":""""}"
"cp--chicken-tomatillo-soup-28e9d097","CP: Chicken Tomatillo Soup","2 pounds boneless skinless chicken thighs, trimmed (910gr) Chicken breasts can also be used\n1 1/4 teaspoons kosher salt\n1/2 teaspoon black pepper\n1 1/2 pounds tomatillos, husked, rinsed and cut in quarters (680 gr)\n2 jalapeno peppers chopped\n3 cloves of garlic peeled and chopped\n3 cups chicken stock (720 ml)\n1 cup fresh cilantro chopped\n2 tablespoon lime juice and more as garnish\n1 ripe avocado cubed as garnish","To prep the chicken: Thoroughly dry the chicken thighs using paper towels. Season both sides with salt and pepper. Let them sit on the counter as you prep the rest of the ingredients.\nPlace the tomatillos, jalapeno peppers, garlic, and chicken stock in the bowl of your crockpot.\nTransfer the chicken into the bowl.\nSet it to low heat setting to cook for 7-8 hours or on high for 5-6 hours.\nWhen cooked, using a slotted spoon, transfer the chicken to a bowl. Shred it in leaving it in large chunks and set aside.\nAdd in the cilantro into the slow cooker. Using an immersion blender, puree the tomatillo mixture until smooth.\nReturn shredded chicken into the bowl.\nStir in the lime juice. Taste for seasoning and add in if necessary.\nGarnish with slices of jalapeno pepper and avocado.","","","","","Other","","","remaining_recipe_sections (1).csv","15","2025-09-15T01:38:27.388Z","{""title"":""CP: Chicken Tomatillo Soup"",""category"":""Meals - Crockpot"",""tags"":"""",""cookTime"":"""",""ingredients"":""2 pounds boneless skinless chicken thighs, trimmed (910gr) Chicken breasts can also be used\n1 1/4 teaspoons kosher salt\n1/2 teaspoon black pepper\n1 1/2 pounds tomatillos, husked, rinsed and cut in quarters (680 gr)\n2 jalapeno peppers chopped\n3 cloves of garlic peeled and chopped\n3 cups chicken stock (720 ml)\n1 cup fresh cilantro chopped\n2 tablespoon lime juice and more as garnish\n1 ripe avocado cubed as garnish"",""instructions"":""To prep the chicken: Thoroughly dry the chicken thighs using paper towels. Season both sides with salt and pepper. Let them sit on the counter as you prep the rest of the ingredients.\nPlace the tomatillos, jalapeno peppers, garlic, and chicken stock in the bowl of your crockpot.\nTransfer the chicken into the bowl.\nSet it to low heat setting to cook for 7-8 hours or on high for 5-6 hours.\nWhen cooked, using a slotted spoon, transfer the chicken to a bowl. Shred it in leaving it in large chunks and set aside.\nAdd in the cilantro into the slow cooker. Using an immersion blender, puree the tomatillo mixture until smooth.\nReturn shredded chicken into the bowl.\nStir in the lime juice. Taste for seasoning and add in if necessary.\nGarnish with slices of jalapeno pepper and avocado."",""notes"":"""",""rating"":""""}"
"cp--chicken-tortilla-soup-f76091b4","CP: Chicken Tortilla Soup","3 whole chicken breasts\n2 tsp. chili powder\n1 tsp. cumin\nsalt and pepper, to taste\n1 whole medium onion, chopped\n1 whole red bell pepper, seeded and chopped\n1 whole seeded yellow bell pepper, chopped\n1 can (28 ounce) whole or diced tomatoes, with juice\n1 can Rotel\n3 c. low sodium chicken broth (more if you like the soup more liquidy)\n4 oz. weight tomato paste\n1 whole chipotle pepper in Adobo (may add 2 to 3 if you'd like)\n1 can black beans, drained and rinsed\n1 lime, juiced\nFixins: sour cream, avocado, cilantro leaves, grated cheese","Place the chicken in the slow cooker. Sprinkle on the chili powder, cumin, and salt and pepper.\nAdd the onion, bell pepper, tomatoes, chicken broth, tomato paste, chipotle, and black beans.\nStir, place the lid on the slow cooker, and cook on high for 5 hours or high (or 8 hours on low.)\nStir in the lime juice.\nUsing 2 forks, break up the chicken into chunks (or you may shred it more fine). Taste and add more salt if the soup needs it.\nServe it piping hot in a bowl with avocado, sour cream, grated cheese, and cilantro leaves on top!","","","","","Other","","","remaining_recipe_sections (1).csv","16","2025-09-15T01:38:27.388Z","{""title"":""CP: Chicken Tortilla Soup"",""category"":""Meals - Crockpot"",""tags"":"""",""cookTime"":"""",""ingredients"":""3 whole chicken breasts\n2 tsp. chili powder\n1 tsp. cumin\nsalt and pepper, to taste\n1 whole medium onion, chopped\n1 whole red bell pepper, seeded and chopped\n1 whole seeded yellow bell pepper, chopped\n1 can (28 ounce) whole or diced tomatoes, with juice\n1 can Rotel\n3 c. low sodium chicken broth (more if you like the soup more liquidy)\n4 oz. weight tomato paste\n1 whole chipotle pepper in Adobo (may add 2 to 3 if you'd like)\n1 can black beans, drained and rinsed\n1 lime, juiced\nFixins: sour cream, avocado, cilantro leaves, grated cheese"",""instructions"":""Place the chicken in the slow cooker. Sprinkle on the chili powder, cumin, and salt and pepper.\nAdd the onion, bell pepper, tomatoes, chicken broth, tomato paste, chipotle, and black beans.\nStir, place the lid on the slow cooker, and cook on high for 5 hours or high (or 8 hours on low.)\nStir in the lime juice.\nUsing 2 forks, break up the chicken into chunks (or you may shred it more fine). Taste and add more salt if the soup needs it.\nServe it piping hot in a bowl with avocado, sour cream, grated cheese, and cilantro leaves on top!"",""notes"":"""",""rating"":""""}"
"cp--cream-cheese-chicken-chili-86f7c854","CP: Cream Cheese Chicken Chili","2 lbs. boneless skinless chicken thighs 1.5 – 2 lbs.\n1/4 tsp. salt\n1/4 tsp. pepper\n1/4 tsp. onion powder\n1 Tbsp. chili powder\n30 oz. pinto bean (Two-15-oz. cans); drained\n15 oz. petite diced tomatoes\n1 tsp. garlic minced\n1 cup white onion diced\n1 Tbsp. jalapeño minced; more for really spicy\n32 oz. chicken broth\n8 oz. cream cheese cut into cubes\n1/8 cup cilantro minced","Add the chicken, salt, pepper, onion powder, chili powder, pinto beans, tomatoes, garlic, onion, jalapeno, and chicken broth to the slow cooker.\nCover and cook on HIGH for 5 hours, or LOW for 8.\nShred the chicken with 2 forks, right in the slow cooker.\nAdd the cubed cream cheese into the soup; cover for and additional 20 minutes.\nStir the cream cheese into the soup. If cream cheese chunks may remain, dissolve by pushing them against the side of the slow cooker with the back of a spoon, and continued stirring.\nStir in cilantro and serve","","","","","Other","","","remaining_recipe_sections (1).csv","17","2025-09-15T01:38:27.388Z","{""title"":""CP: Cream Cheese Chicken Chili"",""category"":""Meals - Crockpot"",""tags"":"""",""cookTime"":"""",""ingredients"":""2 lbs. boneless skinless chicken thighs 1.5 – 2 lbs.\n1/4 tsp. salt\n1/4 tsp. pepper\n1/4 tsp. onion powder\n1 Tbsp. chili powder\n30 oz. pinto bean (Two-15-oz. cans); drained\n15 oz. petite diced tomatoes\n1 tsp. garlic minced\n1 cup white onion diced\n1 Tbsp. jalapeño minced; more for really spicy\n32 oz. chicken broth\n8 oz. cream cheese cut into cubes\n1/8 cup cilantro minced"",""instructions"":""Add the chicken, salt, pepper, onion powder, chili powder, pinto beans, tomatoes, garlic, onion, jalapeno, and chicken broth to the slow cooker.\nCover and cook on HIGH for 5 hours, or LOW for 8.\nShred the chicken with 2 forks, right in the slow cooker.\nAdd the cubed cream cheese into the soup; cover for and additional 20 minutes.\nStir the cream cheese into the soup. If cream cheese chunks may remain, dissolve by pushing them against the side of the slow cooker with the back of a spoon, and continued stirring.\nStir in cilantro and serve"",""notes"":"""",""rating"":""""}"
"cp--garlic-parmesan-chicken-pasta-163cd7be","CP: Garlic Parmesan Chicken Pasta","1 lb chicken breast\n½ tsp each salt and pepper\n1 tsp each: paprika, onion powder, italian seasoning\n1 tbsp minced garlic\nBWW Garlic Parmesan Sauce\n1 jar alfredo sauce\n16 oz pasta\n¼ cup of parmesan\n1 cup shredded mozzarella","Season chicken and add to CP\nAdd minced garlic and garlic parm sauce\nCook on low for 4-6 hours\nShred chicken\nAdd alfredo sauce, parmesan and mozzarella cheese to the CP\nAdd in cooked pasta and mix together","","","","","Other","","","remaining_recipe_sections (1).csv","18","2025-09-15T01:38:27.388Z","{""title"":""CP: Garlic Parmesan Chicken Pasta"",""category"":""Meals - Crockpot"",""tags"":"""",""cookTime"":"""",""ingredients"":""1 lb chicken breast\n½ tsp each salt and pepper\n1 tsp each: paprika, onion powder, italian seasoning\n1 tbsp minced garlic\nBWW Garlic Parmesan Sauce\n1 jar alfredo sauce\n16 oz pasta\n¼ cup of parmesan\n1 cup shredded mozzarella"",""instructions"":""Season chicken and add to CP\nAdd minced garlic and garlic parm sauce\nCook on low for 4-6 hours\nShred chicken\nAdd alfredo sauce, parmesan and mozzarella cheese to the CP\nAdd in cooked pasta and mix together"",""notes"":"""",""rating"":""""}"
"cp--greek-chicken-drumsticks-8d5d996f","CP: Greek Chicken Drumsticks","2 lbs. chicken drumsticks\n1 cup plain yogurt\njuice of 1 lemon about 2 tablespoons\n2 garlic cloves minced\n1 tsp. dried oregano\n1 tsp. dried parsley\n1/2 tsp. salt\n1/4 tsp. pepper","Add the drumsticks down in the slow cooker. In a small bowl combine the yogurt, lemon juice, garlic, oregano, parsley, salt and pepper.\nPour the yogurt mixture over the chicken.\nCover and cook on HIGH for 4 hours without opening the lid during the cooking time.\nAfter the cooking time is done you may desire to brown the chicken, I do this in the oven under the broiler for about 3 minutes on each side.\nServe and enjoy!\nNOTE- the yogurt mixture and chicken can be put into a Ziploc bag the night before for extra marinating time.","","","","","Other","","","remaining_recipe_sections (1).csv","19","2025-09-15T01:38:27.388Z","{""title"":""CP: Greek Chicken Drumsticks"",""category"":""Meals - Crockpot"",""tags"":"""",""cookTime"":"""",""ingredients"":""2 lbs. chicken drumsticks\n1 cup plain yogurt\njuice of 1 lemon about 2 tablespoons\n2 garlic cloves minced\n1 tsp. dried oregano\n1 tsp. dried parsley\n1/2 tsp. salt\n1/4 tsp. pepper"",""instructions"":""Add the drumsticks down in the slow cooker. In a small bowl combine the yogurt, lemon juice, garlic, oregano, parsley, salt and pepper.\nPour the yogurt mixture over the chicken.\nCover and cook on HIGH for 4 hours without opening the lid during the cooking time.\nAfter the cooking time is done you may desire to brown the chicken, I do this in the oven under the broiler for about 3 minutes on each side.\nServe and enjoy!\nNOTE- the yogurt mixture and chicken can be put into a Ziploc bag the night before for extra marinating time."",""notes"":"""",""rating"":""""}"
"cp--hawaiian-chicken-c35ab90a","CP: Hawaiian Chicken","1 1/2 lbs. boneless skinless chicken breasts (can use chicken tenderloins or boneless skinless chicken thighs)\n5 slices bacon, sliced and cooked\n1 green bell pepper, diced\n1 cup barbecue sauce (I use Sweet Baby Rays)\n2 tsp. soy sauce\n2 tsp. Worcestershire sauce\n1/4 tsp. garlic powder\n1/4 tsp. pepper\n20 oz. can crushed pineapple, drained very well","Add the chicken breast to the slow cooker. Add remaining ingredients and stir the toppings on top of the chicken to combine.\nCover and cook on low for 6 hours without opening the lid during the cooking time.\nIf desired shred the chicken. Serve over white or brown rice, or hamburger buns. Enjoy!","","","","","Other","","","remaining_recipe_sections (1).csv","20","2025-09-15T01:38:27.389Z","{""title"":""CP: Hawaiian Chicken"",""category"":""Meals - Crockpot"",""tags"":"""",""cookTime"":"""",""ingredients"":""1 1/2 lbs. boneless skinless chicken breasts (can use chicken tenderloins or boneless skinless chicken thighs)\n5 slices bacon, sliced and cooked\n1 green bell pepper, diced\n1 cup barbecue sauce (I use Sweet Baby Rays)\n2 tsp. soy sauce\n2 tsp. Worcestershire sauce\n1/4 tsp. garlic powder\n1/4 tsp. pepper\n20 oz. can crushed pineapple, drained very well"",""instructions"":""Add the chicken breast to the slow cooker. Add remaining ingredients and stir the toppings on top of the chicken to combine.\nCover and cook on low for 6 hours without opening the lid during the cooking time.\nIf desired shred the chicken. Serve over white or brown rice, or hamburger buns. Enjoy!"",""notes"":"""",""rating"":""""}"
"cp--honey-buffalo-wings-2e42e5bc","CP: Honey Buffalo Wings","SPICE RUB:\n▢2 Tbsp brown sugar\n▢1 1/2 tsp kosher salt\n▢1 tsp black pepper\n▢1 1/2 tsp garlic powder\n▢1 1/2 tsp onion powder or dried minced onion\n▢1 tsp smoked paprika\n▢1 tsp chili powder\n▢1 tsp ground cumin\n▢1 tsp dried parsley\nHONEY BUFFALO SAUCE:\n▢3/4 cup hot sauce (Frank's Original is what I always use)\n▢1/2 cup honey\n▢1 Tbsp melted butter\n▢1 Tbsp molasses (optional but recommended)\nWINGS:\n▢4 lbs fresh chicken wings, patted dry","In a small mixing bowl, add rub ingredients and stir to combine thoroughly.  Spray slow cooker with non-stick cooking spray and add chicken wings.  Sprinkle rub over the top and use hands to massage the rub into all the chicken wings.  I like to use nitrile gloves for this - easy clean up!\nIn the empty rub mixing bowl, add sauce ingredients and whisk to combine well.  Pour over spiced wings and toss gently to coat.\nCover slow cooker and cook on HIGH for 2 hours, or on LOW for 3-4 hours","","","","","Other","","","remaining_recipe_sections (1).csv","21","2025-09-15T01:38:27.389Z","{""title"":""CP: Honey Buffalo Wings"",""category"":""Meals - Crockpot"",""tags"":"""",""cookTime"":"""",""ingredients"":""SPICE RUB:\n▢2 Tbsp brown sugar\n▢1 1/2 tsp kosher salt\n▢1 tsp black pepper\n▢1 1/2 tsp garlic powder\n▢1 1/2 tsp onion powder or dried minced onion\n▢1 tsp smoked paprika\n▢1 tsp chili powder\n▢1 tsp ground cumin\n▢1 tsp dried parsley\nHONEY BUFFALO SAUCE:\n▢3/4 cup hot sauce (Frank's Original is what I always use)\n▢1/2 cup honey\n▢1 Tbsp melted butter\n▢1 Tbsp molasses (optional but recommended)\nWINGS:\n▢4 lbs fresh chicken wings, patted dry"",""instructions"":""In a small mixing bowl, add rub ingredients and stir to combine thoroughly.  Spray slow cooker with non-stick cooking spray and add chicken wings.  Sprinkle rub over the top and use hands to massage the rub into all the chicken wings.  I like to use nitrile gloves for this - easy clean up!\nIn the empty rub mixing bowl, add sauce ingredients and whisk to combine well.  Pour over spiced wings and toss gently to coat.\nCover slow cooker and cook on HIGH for 2 hours, or on LOW for 3-4 hours"",""notes"":"""",""rating"":""""}"
"cp--honey-garlic-chicken-046fc2d0","CP: Honey Garlic Chicken","1.5 lb chicken\n½ cup ketchup\n½ cup soy sauce\n¼ cup honey\n4 cloves garlic\n1 tsp RPF\n1 tbsp water\n2 tsp cornstarch","Season chicken and add to CP\nIn a small bowl, whisk the ketchup, soy sauce, honey, garlic,and RPF\nPour over the chicken and cook on low for 3.5 hours\nShred the chicken\nStir together the water and cornstarch and whisk into the sauce\nSet CP to high and continue cooking for 30 minutes or until the sauce thickens slightly","","","","","Other","","","remaining_recipe_sections (1).csv","22","2025-09-15T01:38:27.389Z","{""title"":""CP: Honey Garlic Chicken"",""category"":""Meals - Crockpot"",""tags"":"""",""cookTime"":"""",""ingredients"":""1.5 lb chicken\n½ cup ketchup\n½ cup soy sauce\n¼ cup honey\n4 cloves garlic\n1 tsp RPF\n1 tbsp water\n2 tsp cornstarch"",""instructions"":""Season chicken and add to CP\nIn a small bowl, whisk the ketchup, soy sauce, honey, garlic,and RPF\nPour over the chicken and cook on low for 3.5 hours\nShred the chicken\nStir together the water and cornstarch and whisk into the sauce\nSet CP to high and continue cooking for 30 minutes or until the sauce thickens slightly"",""notes"":"""",""rating"":""""}"
"cp--honey-lemon-chicken-9b82f753","CP: Honey Lemon Chicken","1 lb chicken\n3 tbsp corn starch\n2 tbsp canola oil\n½ cup honey\n⅓ cup chicken broth\n¼ cup lemon juice. Abt 1 lemon\n1 tbsp soy sauce\n½ tsp salt\n¼ tsp pepper\n2 tbsp corn starch","Put it all in there baby","","","","","Other","","","remaining_recipe_sections (1).csv","23","2025-09-15T01:38:27.389Z","{""title"":""CP: Honey Lemon Chicken"",""category"":""Meals - Crockpot"",""tags"":"""",""cookTime"":"""",""ingredients"":""1 lb chicken\n3 tbsp corn starch\n2 tbsp canola oil\n½ cup honey\n⅓ cup chicken broth\n¼ cup lemon juice. Abt 1 lemon\n1 tbsp soy sauce\n½ tsp salt\n¼ tsp pepper\n2 tbsp corn starch"",""instructions"":""Put it all in there baby"",""notes"":"""",""rating"":""""}"
"random-crock-pot-chicken-476bd152","Random Crock Pot Chicken","1 tbsp olive oil\n6 chicken thighs\nSalt\nPepper\n½ cup soy sauce\n½ ketchup\n¼ honey\n3 minced garlic cloves\n2 tsp minced ginger\n2 tbsp sriracha\nJuice of 1 lime\nRice for serving","Heat oil in a large skillet\nSeason chicken thighs and sear until golden, 3 minutes per side. Unnecessary btw\nmove to slow cooker\nWhisk together soy sauce, ketchup, honey, garlic, ginger, sriracha, lime juice\nPour sauce on chicken\nLow: 5-6 hours\nHigh: 2 hours","","","","","Other","","","remaining_recipe_sections (1).csv","24","2025-09-15T01:38:27.389Z","{""title"":""Random Crock Pot Chicken"",""category"":""Meals - Crockpot"",""tags"":"""",""cookTime"":"""",""ingredients"":""1 tbsp olive oil\n6 chicken thighs\nSalt\nPepper\n½ cup soy sauce\n½ ketchup\n¼ honey\n3 minced garlic cloves\n2 tsp minced ginger\n2 tbsp sriracha\nJuice of 1 lime\nRice for serving"",""instructions"":""Heat oil in a large skillet\nSeason chicken thighs and sear until golden, 3 minutes per side. Unnecessary btw\nmove to slow cooker\nWhisk together soy sauce, ketchup, honey, garlic, ginger, sriracha, lime juice\nPour sauce on chicken\nLow: 5-6 hours\nHigh: 2 hours"",""notes"":"""",""rating"":""""}"
